accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.7146272659301758,0.793395459651947,0.5577977895736694,0.7066690921783447,0.6803398132324219,0.6895134449005127,0.7877783179283142,0.6057393550872803,0.7813363075256348,0.4931172728538513
0.7157808542251587,0.7936261296272278,0.5576885938644409,0.7071428298950195,0.6833930611610413,0.7206375598907471,0.8084989190101624,0.5340081453323364,0.7410446405410767,0.6452343463897705
0.7173539400100708,0.795141339302063,0.5560519099235535,0.7095218300819397,0.683525800704956,0.7239933013916016,0.8087760210037231,0.5292066931724548,0.7102867960929871,0.7206830382347107
0.7163051962852478,0.7947974801063538,0.5559218525886536,0.7080867886543274,0.6830832958221436,0.7048657536506653,0.7906861901283264,0.5879354476928711,0.6558158993721008,0.8144276142120361
0.7171861529350281,0.7962305545806885,0.5530686378479004,0.7088201642036438,0.6845435500144958,0.7153523564338684,0.8019651770591736,0.553781270980835,0.6729578375816345,0.795260488986969
0.7179202437400818,0.7961174249649048,0.5537835359573364,0.709382176399231,0.6858710646629333,0.6997483372688293,0.7875964045524597,0.6037257313728333,0.6474201679229736,0.8264505863189697
0.7173539400100708,0.7956199645996094,0.5542197823524475,0.7086401581764221,0.6855612993240356,0.709983229637146,0.7961278557777405,0.5640429854393005,0.6694386601448059,0.7855026721954346
0.7160535454750061,0.7961416840553284,0.5538963675498962,0.707317054271698,0.6839683055877686,0.7122483253479004,0.7985879182815552,0.5634457468986511,0.6677808165550232,0.8006621599197388
0.7184445858001709,0.7972121238708496,0.5532193183898926,0.7101754546165466,0.6859152913093567,0.7132550477981567,0.7996099591255188,0.5598682165145874,0.6698375344276428,0.7975257039070129
0.7174797654151917,0.7961334586143494,0.5537290573120117,0.7081869840621948,0.6870657801628113,0.6898490190505981,0.7905958890914917,0.6106749176979065,0.794066846370697,0.4803972840309143
0.7181928753852844,0.7978569865226746,0.5512920022010803,0.7095741033554077,0.6864020824432373,0.6909396052360535,0.7875736951828003,0.6116424202919006,0.787251889705658,0.4906778037548065
0.7195771932601929,0.7991906404495239,0.5504757165908813,0.7111609578132629,0.6876853108406067,0.7248322367668152,0.8114609122276306,0.5262109041213989,0.7071608901023865,0.731312096118927
0.7207936644554138,0.7987279891967773,0.5506940484046936,0.7122743129730225,0.6894552707672119,0.6806207895278931,0.7743158340454102,0.6487957835197449,0.7844523191452026,0.46419236063957214
0.7186962366104126,0.7978852987289429,0.5512560606002808,0.7099694013595581,0.6872870326042175,0.7239093780517578,0.8105165958404541,0.5308744311332703,0.6945327520370483,0.7614567279815674
0.7199966311454773,0.7989606857299805,0.5516369342803955,0.7109428644180298,0.6896765232086182,0.706879198551178,0.7907669544219971,0.5887237191200256,0.6591521501541138,0.8100714683532715
0.7194303274154663,0.7986406087875366,0.550477147102356,0.7105287313461304,0.688614547252655,0.7253355979919434,0.8114739060401917,0.528336763381958,0.737980306148529,0.6659696698188782
0.720730721950531,0.7988157272338867,0.5513261556625366,0.7119634747505188,0.6899420619010925,0.7257550358772278,0.8117238283157349,0.5271201133728027,0.7022600769996643,0.7471684813499451
0.720730721950531,0.7989740967750549,0.54984450340271,0.7116156220436096,0.6907384991645813,0.7253355979919434,0.8126695156097412,0.5242080092430115,0.7116606831550598,0.7220770120620728
0.7208146452903748,0.7993083596229553,0.549973726272583,0.7115331888198853,0.6912252902984619,0.6818792223930359,0.7758815288543701,0.6473942995071411,0.7857352495193481,0.4664575755596161
0.7216535806655884,0.7995151877403259,0.5497823357582092,0.7122315168380737,0.6925970315933228,0.7266778349876404,0.8133715391159058,0.5236501693725586,0.7092258334159851,0.7327060699462891
0.7177523970603943,0.798138439655304,0.5512881278991699,0.7087405323982239,0.6867560744285583,0.7093120813369751,0.797333836555481,0.5754852294921875,0.6607748866081238,0.8142533302307129
0.7213389873504639,0.800322949886322,0.5484346747398376,0.7129853963851929,0.6897650361061096,0.7106543779373169,0.803802490234375,0.5610650777816772,0.7748439908027649,0.5624673366546631
0.7188221216201782,0.7983235120773315,0.5508124232292175,0.708846390247345,0.6903402805328369,0.7171980142593384,0.8070621490478516,0.546968936920166,0.6745283007621765,0.7973514795303345
0.7199966311454773,0.8007073402404785,0.5491749048233032,0.7103862166404724,0.6909597516059875,0.7071308493614197,0.7963005304336548,0.5849599838256836,0.6552057266235352,0.8267990946769714
0.7214857935905457,0.8008826375007629,0.5481674671173096,0.7125136852264404,0.6913580298423767,0.7239933013916016,0.8105123043060303,0.527271568775177,0.7130677103996277,0.7140616774559021
0.7199337482452393,0.7995076775550842,0.5494579076766968,0.7103850245475769,0.6907384991645813,0.7273489832878113,0.8147327899932861,0.5215634107589722,0.7252488732337952,0.6982052326202393
0.7207097411155701,0.8003230690956116,0.548194944858551,0.7111596465110779,0.6917120218276978,0.7047818899154663,0.7975270748138428,0.5735060572624207,0.7694174647331238,0.552361011505127
0.7208985090255737,0.8000181913375854,0.5493998527526855,0.7103404402732849,0.6942784786224365,0.7251678109169006,0.8121506571769714,0.5281350016593933,0.6977043151855469,0.7572748064994812
0.7217375040054321,0.8008248209953308,0.5480554699897766,0.7126127481460571,0.6920217871665955,0.7242449522018433,0.8129790425300598,0.5238388776779175,0.7115252017974854,0.71859210729599
0.7204790711402893,0.801536500453949,0.5472261905670166,0.7102112770080566,0.6930837631225586,0.7214764952659607,0.8074494004249573,0.5354923009872437,0.6957436203956604,0.7490851879119873
0.7215067744255066,0.8002656698226929,0.5488083362579346,0.7118890881538391,0.6928625106811523,0.7291946411132812,0.8150177001953125,0.5211897492408752,0.7137749195098877,0.7304408550262451
0.7231007814407349,0.8015083074569702,0.5477923154830933,0.7124960422515869,0.6971104741096497,0.724412739276886,0.8146815299987793,0.5242022275924683,0.7379751801490784,0.6630074977874756
0.7230378985404968,0.8014006614685059,0.547714114189148,0.7135000228881836,0.6945882439613342,0.7180368900299072,0.8114567995071411,0.538040041923523,0.7598339319229126,0.6058546900749207
0.7199966311454773,0.7996594905853271,0.5501823425292969,0.7096043229103088,0.6927739977836609,0.7032718062400818,0.7969558238983154,0.58065265417099,0.77774977684021,0.5372015833854675
0.7216745615005493,0.8014793992042542,0.54706871509552,0.7122832536697388,0.6925527453422546,0.7260066866874695,0.8135149478912354,0.524572491645813,0.7333459258079529,0.6771214604377747
0.7208985090255737,0.800362229347229,0.5483812689781189,0.711201012134552,0.692287266254425,0.6776845455169678,0.7685785889625549,0.6779879927635193,0.7869893908500671,0.4532148540019989
0.7221989035606384,0.8020426630973816,0.5467559099197388,0.7127262949943542,0.6933935284614563,0.7246644496917725,0.8127191066741943,0.5276215076446533,0.7395203709602356,0.6609165072441101
0.7208566069602966,0.8014536499977112,0.5484248399734497,0.7109829187393188,0.6926412582397461,0.7191275358200073,0.8085971474647522,0.5415868759155273,0.6800180673599243,0.7868966460227966
0.721779465675354,0.8004344701766968,0.5491998195648193,0.7114060521125793,0.6949422359466553,0.7239933013916016,0.8122197985649109,0.5294931530952454,0.6944576501846313,0.7619794607162476
0.7206887602806091,0.8006888031959534,0.5482050776481628,0.7107629179954529,0.6925527453422546,0.7166946530342102,0.804947018623352,0.5525817275047302,0.6735743880271912,0.7985711693763733
0.7225974202156067,0.8013412356376648,0.548060953617096,0.7120492458343506,0.6963582634925842,0.7270973324775696,0.814180314540863,0.524472177028656,0.7029719352722168,0.7501307129859924
