accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.7341541051864624,0.8201065063476562,0.5138859152793884,0.7227909564971924,0.7123324275016785,0.7270134091377258,0.8145251870155334,0.5209972858428955,0.720106303691864,0.7083115577697754
0.7337555885314941,0.8201760649681091,0.51385897397995,0.7230353355407715,0.7104296684265137,0.7276006937026978,0.8146138191223145,0.5209214091300964,0.7218660712242126,0.7063948512077332
0.7335039377212524,0.820149302482605,0.5138461589813232,0.7228052616119385,0.7100756764411926,0.7270973324775696,0.8146855235099792,0.5207611918449402,0.717917263507843,0.7135389447212219
0.7336297631263733,0.8201819658279419,0.5138344764709473,0.7221199870109558,0.7120226621627808,0.7261744737625122,0.8146156668663025,0.5216679573059082,0.7281106114387512,0.6882731914520264
0.7334829568862915,0.8200883865356445,0.5139233469963074,0.7233763933181763,0.7087481617927551,0.7271811962127686,0.814630389213562,0.5208919048309326,0.7180431485176086,0.7135389447212219
0.7334829568862915,0.8201616406440735,0.5138565897941589,0.7222721576690674,0.7111819386482239,0.727516770362854,0.8146712183952332,0.5207759737968445,0.7191624045372009,0.7121449708938599
0.7340282797813416,0.8201209306716919,0.5138518214225769,0.7226762175559998,0.7121554017066956,0.7270134091377258,0.8146355152130127,0.5209102630615234,0.7221527099609375,0.7037811279296875
0.7335039377212524,0.8200937509536743,0.513913631439209,0.7222846150398254,0.7112261652946472,0.7281879186630249,0.8146082162857056,0.5209319591522217,0.7223705053329468,0.707266092300415
0.733231246471405,0.8201261758804321,0.5138680338859558,0.722622811794281,0.7095446586608887,0.7282717823982239,0.8146340250968933,0.5207945704460144,0.7193751931190491,0.7142359018325806
0.7341331243515015,0.8201361894607544,0.5138331651687622,0.7234809398651123,0.7107394337654114,0.728775143623352,0.8145402669906616,0.5211008191108704,0.7149965763092041,0.7260847091674805
0.7339024543762207,0.8202358484268188,0.5137383341789246,0.7223618030548096,0.7124208807945251,0.7271811962127686,0.8146837949752808,0.5216584801673889,0.7298096418380737,0.6880989670753479
0.7337346076965332,0.820178747177124,0.513831377029419,0.7232843637466431,0.709810197353363,0.7271811962127686,0.814610481262207,0.5209832191467285,0.7221726179122925,0.7043038606643677
0.7338395118713379,0.8201115727424622,0.5139106512069702,0.7226241230964661,0.7116243839263916,0.727516770362854,0.8146346807479858,0.5208594799041748,0.7215009927749634,0.7069175839424133
